FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,ジオメトリ,source_file,total_volume,datetime,hour,dayofweek,is_weekend,hour_sin,hour_cos,station_6110080,station_6110090,station_6110100,station_6110530,congestion_class
t_travospublic_measure_1h.8831203,86,,6110530,2,20251204,1800,817,118,0,0,0,0,0,1206,128,0,0,0,0,0,3,202512041800,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251204_clean.csv,2269,2025-12-04 18:00:00,18,3,0,-1.0,-1.8369701987210297e-16,False,False,False,True,high
t_travospublic_measure_1h.8832271,86,,6110080,2,20251204,1900,1133,181,0,0,0,0,0,1268,187,0,0,0,0,0,3,202512041900,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251204_clean.csv,2769,2025-12-04 19:00:00,19,3,0,-0.9659258262890684,0.2588190451025203,True,False,False,False,high
t_travospublic_measure_1h.8832272,86,,6110090,2,20251204,1900,1505,123,0,0,0,0,0,1242,137,0,0,0,0,0,3,202512041900,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251204_clean.csv,3007,2025-12-04 19:00:00,19,3,0,-0.9659258262890684,0.2588190451025203,False,True,False,False,high
t_travospublic_measure_1h.8832273,86,,6110100,2,20251204,1900,499,29,0,0,0,0,0,602,34,0,0,0,0,0,3,202512041900,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251204_clean.csv,1164,2025-12-04 19:00:00,19,3,0,-0.9659258262890684,0.2588190451025203,False,False,True,False,medium
t_travospublic_measure_1h.8832313,86,,6110530,2,20251204,1900,695,94,0,0,0,0,0,967,108,0,0,0,0,0,3,202512041900,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251204_clean.csv,1864,2025-12-04 19:00:00,19,3,0,-0.9659258262890684,0.2588190451025203,False,False,False,True,medium
t_travospublic_measure_1h.8833379,86,,6110080,2,20251204,2000,865,153,0,0,0,0,0,963,138,0,0,0,0,0,3,202512042000,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251204_clean.csv,2119,2025-12-04 20:00:00,20,3,0,-0.8660254037844386,0.5000000000000001,True,False,False,False,medium
t_travospublic_measure_1h.8833380,86,,6110090,2,20251204,2000,1099,123,0,0,0,0,0,1333,172,0,0,0,0,0,3,202512042000,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251204_clean.csv,2727,2025-12-04 20:00:00,20,3,0,-0.8660254037844386,0.5000000000000001,False,True,False,False,high
t_travospublic_measure_1h.8833381,86,,6110100,2,20251204,2000,362,47,0,0,0,0,0,506,39,0,0,0,0,0,3,202512042000,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251204_clean.csv,954,2025-12-04 20:00:00,20,3,0,-0.8660254037844386,0.5000000000000001,False,False,True,False,low
t_travospublic_measure_1h.8833421,86,,6110530,2,20251204,2000,477,93,0,0,0,0,0,664,90,0,0,0,0,0,3,202512042000,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251204_clean.csv,1324,2025-12-04 20:00:00,20,3,0,-0.8660254037844386,0.5000000000000001,False,False,False,True,medium
t_travospublic_measure_1h.8834487,86,,6110080,2,20251204,2100,646,124,0,0,0,0,0,654,116,0,0,0,0,0,3,202512042100,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251204_clean.csv,1540,2025-12-04 21:00:00,21,3,0,-0.7071067811865477,0.7071067811865474,True,False,False,False,medium
t_travospublic_measure_1h.8834488,86,,6110090,2,20251204,2100,875,132,0,0,0,0,0,802,118,0,0,0,0,0,3,202512042100,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251204_clean.csv,1927,2025-12-04 21:00:00,21,3,0,-0.7071067811865477,0.7071067811865474,False,True,False,False,medium
t_travospublic_measure_1h.8834489,86,,6110100,2,20251204,2100,316,41,0,0,0,0,0,387,41,0,0,0,0,0,3,202512042100,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251204_clean.csv,785,2025-12-04 21:00:00,21,3,0,-0.7071067811865477,0.7071067811865474,False,False,True,False,low
t_travospublic_measure_1h.8834529,86,,6110530,2,20251204,2100,384,75,0,0,0,0,0,524,72,0,0,0,0,0,3,202512042100,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251204_clean.csv,1055,2025-12-04 21:00:00,21,3,0,-0.7071067811865477,0.7071067811865474,False,False,False,True,low
t_travospublic_measure_1h.8835595,86,,6110080,2,20251204,2200,417,97,0,0,0,0,0,422,112,0,0,0,0,0,3,202512042200,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251204_clean.csv,1048,2025-12-04 22:00:00,22,3,0,-0.5000000000000004,0.8660254037844384,True,False,False,False,low
t_travospublic_measure_1h.8835596,86,,6110090,2,20251204,2200,587,124,0,0,0,0,0,560,117,0,0,0,0,0,3,202512042200,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251204_clean.csv,1388,2025-12-04 22:00:00,22,3,0,-0.5000000000000004,0.8660254037844384,False,True,False,False,medium
t_travospublic_measure_1h.8835597,86,,6110100,2,20251204,2200,181,40,0,0,0,0,0,212,38,0,0,0,0,0,3,202512042200,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251204_clean.csv,471,2025-12-04 22:00:00,22,3,0,-0.5000000000000004,0.8660254037844384,False,False,True,False,low
t_travospublic_measure_1h.8835637,86,,6110530,2,20251204,2200,271,57,0,0,0,0,0,383,63,0,0,0,0,0,3,202512042200,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251204_clean.csv,774,2025-12-04 22:00:00,22,3,0,-0.5000000000000004,0.8660254037844384,False,False,False,True,low
